Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
アサドリアン;592000;U16;1930;1990;1990;1990;3;3;32;0;0;5;0;L515000;1930;1960;x
バナジャニアン;592001;U16;1930;1930;1941;1990;2;4;128;1;0;5;0;M515024;1930;1960;x
バグラミアン;592002;U16;1930;1930;1941;1990;2;4;0;1;0;5;0;L515002;1930;1960;x
ファイヤーアーベント;592003;U16;1930;1941;1990;1990;2;3;64;1;0;5;0;L515003;1930;1960;x
ホフマン;592004;U16;1930;1990;1990;1990;3;3;0;0;0;5;0;M515007;1930;1960;x
カライジャン;592005;U16;1930;1990;1990;1990;3;4;1;0;0;5;0;L515005;1930;1960;x
カニアン;592006;U16;1930;1930;1930;1990;1;2;1;0;0;5;0;L515006;1930;1960;x
カルダシアン;592007;U16;1930;1990;1990;1990;3;2;0;0;0;5;0;L515007;1930;1960;x
ハチャトリアン;592008;U16;1930;1990;1990;1990;3;2;0;0;0;5;0;L515008;1930;1960;x
ネデク;592009;U16;1930;1930;1990;1990;2;2;0;0;0;5;0;M515017;1930;1960;x
オザニアン;592010;U16;1930;1930;1930;1930;0;2;513;1;0;5;0;M515008;1930;1960;x
オゼビアン;592011;U16;1930;1939;1990;1990;2;2;0;1;0;5;0;M515021;1930;1960;x
ラズミック;592012;U16;1930;1990;1990;1990;3;3;4;0;0;5;0;L515012;1930;1960;x
ルベネ;592013;U16;1930;1990;1990;1990;3;2;256;0;0;5;0;L515013;1930;1960;x
サファリアン;592014;U16;1930;1990;1990;1990;3;3;4;0;0;5;0;L515014;1930;1960;x
セヴィアヒアン;592015;U16;1930;1990;1990;1990;3;2;16;0;0;5;0;L515015;1930;1960;x
フォン・ガブレンツ;592016;U16;1930;1990;1990;1990;3;2;256;0;0;5;0;L515016;1930;1960;x
フォン・ゲルマル;592017;U16;1930;1990;1990;1990;3;3;0;0;0;5;0;L515017;1930;1960;x
フォン・ヘラウフ;592018;U16;1930;1990;1990;1990;3;4;514;1;0;5;0;L515018;1930;1960;x
エサイアン;592019;U16;1930;1990;1990;1990;3;2;0;0;0;5;0;L515019;1930;1960;x
ベチェ;592020;U16;1930;1990;1990;1990;3;4;1536;1;0;5;1;M515009;1930;1960;x
ガドー;592021;U16;1930;1990;1990;1990;3;3;0;0;0;5;1;L515021;1930;1960;x
イサカキアン;592022;U16;1930;1930;1942;1990;2;4;0;1;0;5;1;M515026;1930;1960;x
ルベネ;592023;U16;1930;1990;1990;1990;3;2;0;0;0;5;1;L515013;1930;1960;x
ヴィットヘフト＝エムデン;592024;U16;1930;1930;1990;1990;2;3;0;0;0;5;1;L515024;1930;1960;x
アガザリアン;592025;U16;1930;1990;1990;1990;3;2;4096;0;0;5;2;M515006;1930;1960;x
ゴットハルト;592026;U16;1930;1990;1990;1990;3;3;0;0;0;5;2;L515026;1930;1960;x
ハッセ;592027;U16;1930;1990;1990;1990;3;3;16384;0;0;5;2;L515027;1930;1960;x
ヘッフェルト;592028;U16;1930;1990;1990;1990;3;3;65536;0;0;5;2;L515028;1930;1960;x
クライン;592029;U16;1930;1938;1990;1990;2;3;0;1;0;5;2;M515010;1930;1960;x
フォン・ガブレンツ;592030;U16;1930;1990;1990;1990;3;3;0;0;0;5;2;L515016;1930;1960;x
アスブラタム;593000;U16;1930;1990;1990;1990;3;3;16;0;0;5;0;L516000;1930;1960;x
バエル;593001;U16;1930;1990;1990;1990;3;3;64;0;0;5;0;L516001;1930;1960;x
ベルケズ;593002;U16;1930;1930;1939;1990;1;3;4;1;0;5;0;M516007;1930;1960;x
ビュージンク;593003;U16;1930;1990;1990;1990;3;3;256;0;0;5;0;L516003;1930;1960;x
ダンブラトフ;593004;U16;1930;1990;1990;1990;3;2;2;0;0;5;0;L516004;1930;1960;x
ガラス;593005;U16;1930;1990;1990;1990;3;4;256;1;0;5;0;L516005;1930;1960;x
ガスパリアン;593006;U16;1930;1930;1990;1990;2;4;128;0;0;5;0;M516033;1930;1960;x
ヘロルド;593007;U16;1930;1990;1990;1990;3;3;2;0;0;5;0;L516007;1930;1960;x
ジュムシュ・カスパロフ;593008;U16;1930;1942;1990;1990;3;5;20;1;0;5;0;L516008;1930;1960;x
カルジン;593009;U16;1930;1990;1990;1990;3;2;66;0;0;5;0;L516009;1930;1960;x
カマリアン;593010;U16;1930;1990;1990;1990;3;2;0;0;0;5;0;L516010;1930;1960;x
カザリアン;593011;U16;1930;1939;1990;1990;2;2;1;1;0;5;0;L516011;1930;1960;x
カムフェルチャン;593012;U16;1930;1930;1990;1990;2;3;1;0;0;5;0;L516012;1930;1960;x
コスロフ・エブク;593013;U16;1930;1990;1990;1990;3;2;0;0;0;5;0;M516028;1930;1960;x
マコフ;593014;U16;1930;1990;1990;1990;3;2;256;0;0;5;0;M516035;1930;1960;x
マメドフ;593015;U16;1930;1930;1941;1990;2;4;128;1;0;5;0;M516008;1930;1960;x
