Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
フラー;730000;U73;1930;1930;1930;1930;1;6;148;2;0;5;0;M1017;1930;1961;x
フランクリン;730001;U73;1930;1935;1938;1940;2;5;2;2;0;5;0;L1127;1930;1945;x
マクロッチ;730002;U73;1930;1935;1938;1941;3;5;546;1;0;5;0;L1217;1930;1955;x
ドムヴィル;730003;U73;1930;1930;1930;1930;1;6;8704;2;0;5;1;M1019;1930;1966;x
レイトン;730004;U73;1930;1930;1935;1940;2;6;8192;1;0;5;1;L1364;1930;1955;x
チャミエール;730005;U73;1930;1930;1930;1930;1;6;4608;2;0;5;2;M1020;1930;1969;x
センピル;730006;U73;1930;1930;1930;1930;1;6;131584;2;0;5;2;M1152;1930;1960;x
マレンダ;730007;U73;1930;1930;1930;1930;1;6;16896;2;0;5;2;M1153;1930;1966;x
フリーマン;730008;U73;1930;1930;1930;1930;1;6;16896;2;0;5;2;M1154;1930;1966;x
キーン;730009;U73;1935;1938;1941;1944;3;5;131072;2;0;5;2;L1453;1930;1955;x
アイズルウッド;730010;U73;1940;1990;1990;1990;3;5;128;1;0;5;0;L1004;1940;1945;x
ベイトマン;730011;U73;1940;1990;1990;1990;3;5;1;1;0;5;0;L1027;1940;1960;x
H・R・ブリッグス;730012;U73;1940;1942;1990;1990;2;5;1;2;0;5;0;L1047;1940;1960;x
R・ブリッグス;730013;U73;1940;1990;1990;1990;3;5;128;1;0;5;0;L1048;1940;1947;x
ブローカス＝バロウズ;730014;U73;1940;1942;1990;1990;2;5;4;2;0;5;0;L1050;1940;1946;x
ブラウニング;730015;U73;1940;1944;1990;1990;3;7;256;2;0;5;0;L1053;1940;1960;x
バーンズ;730016;U73;1940;1990;1990;1990;3;5;64;1;0;5;0;L1057;1940;1960;x
クロッカー;730017;U73;1940;1942;1943;1990;1;6;128;3;0;5;0;L1085;1940;1960;x
デ・ラ・ポーア・ベレスフォード＝ピアス;730018;U73;1940;1942;1990;1990;2;6;5;2;0;5;0;L1095;1940;1947;x
デンプシー;730019;U73;1940;1943;1944;1946;3;7;5;4;0;5;0;L1099;1940;1947;x
エベルス;730020;U73;1940;1990;1990;1990;3;5;192;1;0;5;0;L1114;1940;1946;x
フェスティング;730021;U73;1940;1942;1949;1953;1;7;1;4;0;5;0;L1120;1940;1970;x
フレイザー;730022;U73;1940;1990;1990;1990;3;5;0;1;0;5;0;L1128;1940;1945;x
ゲアドナー;730023;U73;1940;1941;1943;1990;2;6;128;3;0;5;0;L1130;1940;1960;x
ジファード;730024;U73;1940;1942;1943;1990;1;5;4;3;0;5;0;L1134;1940;1946;x
ハーディング;730025;U73;1940;1942;1945;1952;1;8;6;4;0;5;0;L1153;1940;1970;x
ヘイドン;730026;U73;1940;1990;1990;1990;3;5;256;1;0;5;0;L1156;1940;1960;x
ヒルトン;730027;U73;1940;1990;1990;1990;3;4;64;1;0;5;0;L1163;1940;1960;x
ホロックス;730028;U73;1940;1944;1990;1990;3;7;129;3;0;5;0;L1170;1940;1960;x
クキエル;730029;U73;1940;1940;1990;1990;2;5;514;1;0;5;0;L1500;1940;1960;x
ローソン・オブ・バーナム;730030;U73;1940;1990;1990;1990;3;5;2;1;0;5;0;L1186;1940;1943;x
ラムズデン;730031;U73;1940;1942;1990;1990;2;6;129;2;0;5;0;L1201;1940;1945;x
マンサーグ;730032;U73;1940;1943;1990;1990;3;7;5;3;0;5;0;L1211;1940;1960;x
ニコルソン;730033;U73;1940;1942;1946;1990;2;7;128;3;0;5;0;L1235;1940;1960;x
パウエル;730034;U73;1940;1990;1990;1990;3;5;0;1;0;5;0;L1252;1940;1942;x
プライス;730035;U73;1940;1990;1990;1990;3;5;129;1;0;5;0;L1254;1940;1960;x
リッチー;730036;U73;1940;1943;1947;1990;2;7;129;4;0;5;0;L1265;1940;1960;x
ロバートソン・オブ・オークリッジ;730037;U73;1940;1942;1944;1990;2;6;4;3;0;5;0;L1268;1940;1960;x
ラッセル;730038;U73;1940;1943;1990;1990;2;5;0;2;0;5;0;L1271;1940;1960;x
スコビィ;730039;U73;1940;1942;1990;1990;2;5;0;2;0;5;0;L1277;1940;1947;x
スクーンズ;730040;U73;1940;1942;1946;1990;2;7;1;3;0;5;0;L1278;1940;1960;x
シコースキー;730041;U73;1940;1940;1940;1990;1;6;1;3;0;5;0;L1505;1940;1960;x
ストップフォード;730042;U73;1940;1943;1946;1990;2;6;0;3;0;5;0;L1290;1940;1960;x
スタージェス;730043;U73;1940;1943;1990;1990;2;8;256;2;0;5;0;L1292;1940;1946;x
テンプラー;730044;U73;1940;1942;1945;1953;1;7;257;4;0;5;0;L1294;1940;1970;x
タッカー;730045;U73;1940;1942;1990;1990;2;5;2;2;0;5;0;L1299;1940;1947;x
アグニュー;730046;U73;1940;1990;1990;1990;3;5;0;1;0;5;1;L1318;1940;1943;x
コリンソン;730047;U73;1940;1990;1990;1990;3;5;1024;1;0;5;1;L1334;1940;1960;x
ディケンズ;730048;U73;1940;1990;1990;1990;3;6;1024;1;0;5;1;L1338;1940;1960;x
ハーロー＝ライト;730049;U73;1940;1945;1990;1990;3;6;0;2;0;5;1;L1353;1940;1960;x
マケイグ＝ジョーンズ;730050;U73;1940;1990;1990;1990;3;5;0;1;0;5;1;L1368;1940;1946;x
ヴィアン;730051;U73;1940;1942;1944;1990;3;8;4096;4;0;5;1;L1399;1940;1960;x
ホイットビー;730052;U73;1940;1990;1990;1990;3;5;0;1;0;5;1;L1405;1940;1960;x
バーダー;730053;U73;1940;1990;1990;1990;3;7;4096;1;0;5;2;L1411;1940;1946;x
ボトムリー;730054;U73;1940;1944;1946;1990;3;7;32768;3;0;5;2;L1416;1940;1960;x
